UNIQUE_SCHOOL_ID,NCES_School_ID,School_Name,Logic_Class,School_Classification,Sum_total_pop,Avg_median_income,StdDev_median_income,City,County_Name,District_ID,School_ID,District_name,Grade_Range,Locale_Type,Locale_Code,NCES_District_ID,SCHID,X,Y,Zip,Avg_Education_LTHS,Avg_Education_CompHS_OrHigher,Avg_Education_SomeCollege_OrHigher,Avg_Education_Bach_OrHigher,Avg_Education_Masters_OrHigher,Avg_Education_Professional_OrHigher,Avg_Education_Doctorate_OrHigher,Avg_CompInternet_NoComputer,Avg_CompInternet_CompButNoInternet,Avg_CompInternet_CompWithSomeInternet,Weighed_Median_Income,Disparity_White,Disparity_Black,Disparity_Hispanic,Disparity_Asian,URG,Total_Student_Count,Teacher_Number,Teacher_Ratio__Based_on_CS_Teacher,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,SCH_FTECOUNSELORS,SCH_FTESECURITY_LEO,SCH_FTESECURITY_GUA,SCH_FTESERVICES_NUR,SCH_FTESERVICES_PSY,SCH_FTESERVICES_SOC,COMBOKEY,SCH_DISCWODIS_REF_AS_M,SCH_DISCWODIS_REF_AS_F,SCH_DISCWODIS_REF_BL_M,SCH_DISCWODIS_REF_BL_F,SCH_DISCWODIS_REF_WH_M,SCH_DISCWODIS_REF_WH_F,SCH_DISCWODIS_REF_HI_M,SCH_DISCWODIS_REF_HI_F,SCH_DISCWODIS_ARR_AS_M,SCH_DISCWODIS_ARR_AS_F,SCH_DISCWODIS_ARR_BL_M,SCH_DISCWODIS_ARR_BL_F,SCH_DISCWODIS_ARR_WH_M,SCH_DISCWODIS_ARR_WH_F,SCH_DISCWODIS_ARR_HI_M,SCH_DISCWODIS_ARR_HI_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_DISCWODIS_ISS_HI_M,SCH_DISCWODIS_ISS_HI_F,SCH_DISCWODIS_ISS_AS_M,SCH_DISCWODIS_ISS_AS_F,SCH_DISCWODIS_ISS_BL_M,SCH_DISCWODIS_ISS_BL_F,SCH_DISCWODIS_ISS_WH_M,SCH_DISCWODIS_ISS_WH_F,SCH_MATHCLASSES_ADVM,SCH_MATHCERT_ADVM,SCH_MATHENR_ADVM_HI_M,SCH_MATHENR_ADVM_HI_F,SCH_MATHENR_ADVM_AS_M,SCH_MATHENR_ADVM_AS_F,SCH_MATHENR_ADVM_BL_M,SCH_MATHENR_ADVM_BL_F,SCH_MATHENR_ADVM_WH_M,SCH_MATHENR_ADVM_WH_F,TOT_MATHENR_ADVM_M,TOT_MATHENR_ADVM_F,SCH_MATHENR_ADVM_LEP_M,SCH_MATHENR_ADVM_LEP_F,SCH_APENR_IND,SCH_APCOURSES,SCH_APSEL,SCH_APENR_HI_M,SCH_APENR_HI_F,SCH_APENR_AS_M,SCH_APENR_AS_F,SCH_APENR_BL_M,SCH_APENR_BL_F,SCH_APENR_WH_M,SCH_APENR_WH_F,TOT_APENR_M,TOT_APENR_F,SCH_APENR_LEP_M,SCH_APENR_LEP_F,SCH_APCOMPENR_BL_M,SCH_APCOMPENR_BL_F,SCH_APCOMPENR_AS_M,SCH_APCOMPENR_AS_F,SCH_APCOMPENR_WH_M,SCH_APCOMPENR_WH_F,SCH_APCOMPENR_HI_M,SCH_APCOMPENR_HI_F,TOT_APCOMPENR_M,TOT_APCOMPENR_F,SCH_COMPCLASSES_CSCI,SCH_COMPCCERT_CSCI,SCH_COMPENR_CSCI_HI_M,SCH_COMPENR_CSCI_HI_F,SCH_COMPENR_CSCI_WH_M,SCH_COMPENR_CSCI_WH_F,SCH_COMPENR_CSCI_BL_M,SCH_COMPENR_CSCI_BL_F,SCH_COMPENR_CSCI_AS_M,SCH_COMPENR_CSCI_AS_F,SCH_INTERNET_FIBER,SCH_INTERNET_WIFI,SCH_INTERNET_SCHDEV,SCH_INTERNET_STUDDEV,SCH_INTERNET_WIFIENDEV,Free_Lunch,Reduced_Lunch,demand_Black,demand_White,demand_Asian,demand_Hispanic
7560201,130573002232,Wilcox County High School,"1,1,0",Both without extra teachers,8839,46422.33333,11640.39753,Abbeville,Wilcox County,756,201,Wilcox County,09-12,Rural,43,1305730,2232,-83.45602417,31.95091629,31001,19.35438742,80.64561135,45.72544289,15.52457128,6.481132133,2.135180373,0.147496013,17.32613809,9.799988815,72.87387412,41882.0,0.04812834,-0.102139041,-0.004545454,0.0,37.93999863,340,2,0.0059,21.31,19.31,2.0,1.0,0.5,0.0,0.5,0.0,0.0,130573002232.0,,,,,,,,,,,,,,,,,1.0,3.0,1.0,2.0,0.0,0.0,9.0,9.0,16.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,7.0,9.0,18.0,15.0,26.0,24.0,0.0,0.0,Yes,1.0,Yes,1.0,1.0,0.0,0.0,10.0,9.0,21.0,7.0,32.0,17.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,No,No,546.0,96.0,0.0,-1.58,0.74,0.0,-0.07
6100106,130039003523,Berrien Academy Performance Learning Center,"0,1,0",Virtual without extra teachers,5417,57136.5,9883.598552,Nashville,Berrien County,610,106,Berrien County,09-12,Rural,41,1300390,3523,-83.2671051,31.19254303,31639,13.27777517,86.72222519,52.92680931,22.13269901,9.126832873,2.315743871,0.583763257,4.516242564,6.048163176,89.43559647,57526.73828,0.12328767,-0.04109589,-0.04109589,0.0,8.220000267,73,0,0.0,2.11,2.11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,130039003523.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,No,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,No,70.0,769.0,0.0,-3.0,9.0,0.0,-3.0
6460182,130180001889,Dooly County High School,"1,0,0",In person without extra teachers,5621,52316.8,24484.37882,Vienna,Dooly County,646,182,Dooly County,09-12,Rural,42,1301800,1889,-83.79862976,32.10386276,31092,14.1133159,85.88668442,40.08160082,12.91253161,4.428180218,1.018924534,0.882140487,13.29726454,19.0074451,67.69529088,47020.25391,-0.029479858,-0.115990125,0.095848128,0.023383237,88.86000061,341,2,0.0059,23.92,18.92,5.0,0.0,1.0,0.0,0.0,0.0,0.0,130180001889.0,,,,,,,,,,,,,,,,,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,10.0,0.0,2.0,5.0,13.0,0.0,0.0,No,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,349.0,949.0,0.0,-0.64,-0.18,0.09,0.36
7450195,130528001724,Upson-Lee High School,"0,0,0",No without extra teachers,27631,50185.7,18167.40483,Thomaston,Upson County,745,195,Thomaston-Upson County,09-12,Rural,41,1305280,1724,-84.30001068,32.89645767,30286,15.82050065,84.17949894,46.58152226,14.56133263,5.183740854,1.658560732,0.604786136,7.429403016,7.873888243,84.69670886,48327.75781,,,,,41.93999863,1178,0,0.0,77.95,42.48,35.47,3.0,1.0,0.0,1.0,0.25,0.25,130528001724.0,0.0,0.0,1.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,11.0,1.0,0.0,0.0,4.0,4.0,5.0,1.0,0.0,0.0,37.0,27.0,42.0,29.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,10.0,8.0,10.0,15.0,0.0,0.0,Yes,6.0,Yes,0.0,4.0,1.0,0.0,4.0,17.0,18.0,34.0,25.0,60.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,No,1600.0,,,,,,
6311056,130123000473,Jonesboro High School,"1,0,0",In person without extra teachers,13511,62724.875,28038.2814,Jonesboro,Clayton County,631,1056,Clayton County,09-12,Suburb,21,1301230,473,-84.34305573,33.5434761,30236,20.66767251,79.33232927,36.37709332,11.46154855,5.311215758,1.179140106,1.099011898,2.702570945,19.19364092,78.1037879,59314.16406,-0.029967427,0.222439378,-0.231921822,-0.02801303,89.83999634,1535,1,0.0007,75.0,73.0,2.0,4.0,0.0,0.0,1.09,0.4,0.54,130123000473.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,46.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,30.0,21.0,4.0,4.0,84.0,100.0,3.0,4.0,129.0,132.0,5.0,4.0,Yes,9.0,No,55.0,59.0,13.0,16.0,138.0,191.0,6.0,3.0,223.0,281.0,12.0,6.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-13,-13,-13,-13,1436.0,653.0,0.0,37.94,-5.11,-4.78,-39.56
6510197,130198001594,South Effingham High School,"1,1,0",Both without extra teachers,46424,90865.72727,25140.9884,Springfield,Effingham County,651,197,Effingham County,09-12,Rural,41,1301980,1594,-81.33332825,32.1890831,31329,7.471098691,92.52890081,62.88149941,31.78201024,10.52830222,1.807058202,0.835509738,2.200797418,6.39859435,91.40060823,86471.59375,0.116434105,-0.056801576,-0.033496492,0.015944622,26.27000046,1888,2,0.0011,93.0,93.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,130198001594.0,,,,,,,,,,,,,,,,,18.0,13.0,10.0,7.0,2.0,2.0,29.0,6.0,96.0,43.0,14.0,14.0,11.0,10.0,1.0,6.0,10.0,6.0,69.0,91.0,93.0,119.0,1.0,1.0,Yes,18.0,Yes,19.0,16.0,2.0,6.0,9.0,14.0,119.0,137.0,157.0,182.0,1.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,1900.0,637.0,137.0,-0.36,-0.35,0.82,0.02
6600910,130228003935,Johns Creek High School,"1,1,0",Both without extra teachers,17559,154382.7,50859.62163,Atlanta,Fulton County,660,910,Fulton County,09-12,Suburb,21,1302280,3935,-84.19534302,34.02276993,30339,3.861044299,96.13895486,86.49628171,67.45891155,30.76241198,8.537715869,4.477496976,0.348143968,0.619908793,99.03194774,135191.5,-0.258619249,-0.069121972,-0.052975774,0.388404995,21.39999962,1930,5,0.0026,107.6,107.25,0.35,5.0,2.0,0.0,1.0,1.0,1.0,130228003935.0,,,,,,,,,,,,,,,,,25.0,27.0,1.0,1.0,0.0,0.0,2.0,1.0,6.0,0.0,48.0,39.0,24.0,21.0,96.0,84.0,29.0,33.0,156.0,141.0,312.0,291.0,5.0,9.0,Yes,30.0,No,33.0,37.0,237.0,205.0,13.0,30.0,223.0,248.0,520.0,533.0,5.0,9.0,3.0,1.0,60.0,18.0,22.0,10.0,4.0,0.0,93.0,29.0,23.0,0.0,6.0,1.0,37.0,11.0,6.0,2.0,97.0,35.0,Yes,Yes,Yes,Yes,2118.0,293.0,58.0,-0.49,-1.82,2.73,-0.35
6682052,130258001145,Habersham Central High School,"0,1,0",Virtual without extra teachers,12966,77644.11111,18505.39128,Clarkesville,Habersham County,668,2052,Habersham County,09-12,Rural,41,1302580,1145,-83.46749878,34.60147095,30523,9.944423008,90.05557709,51.1671524,29.32656879,11.60563633,3.515978432,1.179042029,5.308785507,3.183453166,91.50776215,73602.33594,0.131061599,-0.023591088,-0.192660555,0.117955439,35.90999985,1526,0,0.0,84.38,77.39,6.99,3.3,1.0,0.0,1.0,0.0,0.0,130258001145.0,,,,,,,,,,,,,,,,,77.0,45.0,15.0,21.0,1.0,1.0,3.0,1.0,31.0,12.0,15.0,15.0,24.0,28.0,2.0,2.0,2.0,3.0,59.0,53.0,88.0,89.0,2.0,0.0,Yes,8.0,Yes,15.0,10.0,3.0,4.0,1.0,1.0,37.0,50.0,57.0,66.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,1571.0,1410.0,189.0,-5.14,28.57,25.71,-42.0
7611413,130012004223,Carver High School,"1,0,0",In person without extra teachers,29472,60018.14286,45804.3259,Atlanta,Fulton County,761,1413,Atlanta Public Schools,09-12,City,11,1300120,4223,-84.3862381,33.72002792,30335,13.17743621,86.82256396,57.7035948,30.59615102,11.41560445,3.243855116,1.727228511,6.95906952,10.53606317,82.50486755,38536.72266,0.0,0.026966292,-0.017977528,0.0,99.09999847,445,5,0.0112,41.0,35.0,6.0,4.0,2.0,0.0,0.0,0.12,1.0,130012004223.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,28.0,29.0,0.0,0.0,30.0,29.0,0.0,0.0,Yes,3.0,Yes,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,8.0,14.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,434.0,248.0,81.0,0.24,0.0,0.0,-0.16
6250513,130102004196,Savannah Early College High School,"0,0,0",No without extra teachers,12170,53535.125,18931.21138,Savannah,Chatham County,625,513,Savannah-Chatham County,09-12,City,12,1301020,4196,-81.05945587,32.06371307,31401,8.054385108,91.94561462,64.95573502,25.78171105,10.64123783,4.651080173,0.732254165,2.64852854,2.814056897,94.53741302,44123.66797,,,,,81.45999908,151,0,0.0,7.33,4.9,2.43,1.0,2.0,1.0,0.0,0.0,0.0,130102004196.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,No,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,233.0,,,,,,
6492050,130192000884,Early County High School,"1,1,0",Both without extra teachers,8731,55797.875,25055.23841,Blakely,Early County,649,2050,Early County,09-12,Town,32,1301920,884,-84.94180298,31.37515831,39823,20.59351101,79.40648804,36.02883682,13.20764769,4.945232272,1.300476795,0.398518014,27.44920993,11.96389909,60.58689079,55346.28516,0.796733201,-0.744101644,-0.019963702,-0.007259528,76.41000366,551,1,0.0018,46.94,36.28,10.66,2.11,0.0,0.0,1.0,0.0,0.0,130192000884.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,43.0,31.0,15.0,4.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,2.0,Yes,0.0,0.0,0.0,1.0,1.0,8.0,11.0,9.0,12.0,18.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,No,Yes,570.0,464.0,0.0,-18.04,14.49,-0.29,2.03
6604062,130228001024,North Springs High School,"1,0,0",In person without extra teachers,58641,106628.3061,48042.50747,Atlanta,Fulton County,660,4062,Fulton County,09-12,Suburb,21,1302280,1024,-84.36460114,33.95676422,30339,3.087701389,96.91229865,86.42866044,64.95092312,27.23080273,6.701223305,1.752278482,1.672414695,4.489299743,93.83828562,106855.3281,-0.072249919,0.089690924,-0.008680625,0.012721835,73.25,1275,4,0.0031,91.99,85.42,6.57,4.0,2.0,0.0,1.0,1.0,1.0,130228001024.0,,,,,,,,,,,,,,,,,53.0,40.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,27.0,17.0,35.0,45.0,5.0,2.0,67.0,111.0,65.0,57.0,184.0,224.0,11.0,5.0,Yes,23.0,No,21.0,40.0,13.0,13.0,70.0,160.0,139.0,105.0,257.0,328.0,5.0,4.0,5.0,1.0,2.0,1.0,17.0,2.0,0.0,3.0,27.0,8.0,8.0,0.0,19.0,14.0,29.0,12.0,58.0,38.0,4.0,2.0,Yes,Yes,Yes,Yes,1477.0,430.0,94.0,0.8,-0.38,0.02,-0.28
6260206,130105003525,Chattahoochee County High School,"1,1,0",Both without extra teachers,4467,51314.0,6980.558144,Cusseta,Chattahoochee County,626,206,Chattahoochee County,09-12,Rural,42,1301050,3525,-84.75400543,32.31393814,31805,5.123267531,94.87673187,67.08775139,21.24801147,6.302113175,0.0,0.0,6.258339445,18.74951839,74.99214172,37078.66016,0.070619591,-0.059515879,-0.0404175,-0.008438818,46.84000015,474,2,0.0042,26.4,20.3,6.1,0.6,1.0,0.0,1.0,0.0,0.0,130105003525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,3.0,2.0,0.0,0.0,4.0,6.0,4.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,8.0,4.0,15.0,7.0,0.0,0.0,No,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5.0,0.0,4.0,8.0,15.0,8.0,6.0,2.0,0.0,0.0,Yes,Yes,Yes,Yes,55.0,237.0,32.0,-1.48,1.76,-0.21,-1.01
6691552,130261001162,East Hall High School,"1,0,0",In person without extra teachers,31097,70891.73333,15350.65211,Gainesville,Hall County,669,1552,Hall County,09-12,Rural,41,1302610,1162,-83.74088287,34.33472061,30505,20.52780592,79.47219396,41.99190855,17.92341885,6.073350221,2.277176633,0.868061321,3.889172152,3.600774094,92.51005411,70840.34375,0.243609026,0.176315784,-0.384586453,-0.001503759,70.83000183,1330,1,0.0008,76.62,64.59,12.03,2.0,1.0,1.0,1.0,0.0,0.0,130261001162.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,77.0,31.0,14.0,0.0,0.0,10.0,3.0,20.0,12.0,15.0,13.0,31.0,41.0,0.0,0.0,6.0,5.0,20.0,30.0,59.0,78.0,5.0,4.0,Yes,8.0,Yes,31.0,67.0,0.0,1.0,1.0,1.0,26.0,37.0,60.0,107.0,3.0,7.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,1285.0,654.0,260.0,58.62,81.0,-0.5,-127.88
6252052,130102000376,Beach High School,"1,0,0",In person without extra teachers,30323,39793.13043,16100.41583,Savannah,Chatham County,625,2052,Savannah-Chatham County,09-12,City,12,1301020,376,-81.11568451,32.05297852,31401,17.4592983,82.540702,49.09284054,15.79942824,5.144084155,1.115800485,0.457574442,7.689494585,8.273772921,84.03673226,36316.99609,-0.047045954,-0.842450738,0.913566768,-0.002188184,92.88999939,914,1,0.0011,56.0,36.91,19.09,3.0,1.0,1.0,1.0,0.0,1.0,130102000376.0,,,,,,,,,,,,,,,,,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,4.0,28.0,1.0,2.0,6.0,32.0,0.0,0.0,No,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,1194.0,259.0,47.0,-256.67,-14.33,-0.67,278.33
6440103,130174002479,"Martin Luther King, Jr. High School","1,0,0",In person without extra teachers,27071,86886.93333,24396.50951,Stone Mountain,DeKalb County,644,103,DeKalb County,09-12,Suburb,21,1301740,2479,-84.19804382,33.66066742,30083,7.093364365,92.90663528,64.46991801,33.53892332,15.63683008,4.843841206,3.004672252,2.680009121,3.879982248,93.44000959,83113.40625,-0.00832755,-0.00333102,0.01776544,-0.000693963,96.73999786,1441,6,0.0042,75.5,49.0,26.5,5.0,1.0,2.0,0.75,0.33,0.33,130174002479.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,43.0,76.0,0.0,2.0,46.0,85.0,0.0,4.0,Yes,2.0,Yes,0.0,1.0,0.0,0.0,10.0,29.0,0.0,1.0,11.0,33.0,0.0,1.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,8.0,0.0,7.0,2.0,0.0,0.0,102.0,59.0,1.0,0.0,Yes,Yes,Yes,Yes,866.0,606.0,0.0,0.06,-0.01,0.0,-0.02
6333056,130129000574,South Cobb High School,"1,1,0",Both without extra teachers,41718,82397.92857,30447.79628,Marietta,Cobb County,633,3056,Cobb County,09-12,Suburb,21,1301290,574,-84.6088562,33.83332062,30061,13.49579904,86.50420125,57.13068644,27.85083791,8.981085026,2.626863646,0.97129106,3.0961196,4.131715424,92.77216492,76466.80469,0.012003883,0.040735856,-0.098594114,0.052762486,89.66000366,2127,3,0.0014,124.6,114.6,10.0,6.0,2.0,0.0,1.11,0.33,0.33,130129000574.0,,,,,,,,,,,,,,,,,70.0,69.0,24.0,12.0,1.0,0.0,27.0,13.0,1.0,0.0,13.0,11.0,34.0,47.0,2.0,3.0,65.0,98.0,9.0,8.0,111.0,160.0,5.0,9.0,Yes,19.0,Yes,32.0,56.0,7.0,9.0,65.0,165.0,11.0,20.0,118.0,260.0,1.0,4.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,15.0,15.0,63.0,26.0,14.0,11.0,118.0,58.0,3.0,1.0,Yes,Yes,Yes,Yes,725.0,48.0,17.0,0.37,-0.09,0.05,-0.46
7212056,130438001549,Hephzibah High School,"1,0,1",In person with extra teachers,26666,62088.35714,20350.73512,Augusta,Richmond County,721,2056,Richmond County,09-12,City,12,1304380,1549,-82.09788513,33.3018074,30901,12.76967906,87.23032161,51.69349616,17.5486549,4.039800244,0.536057877,0.121030765,3.676064911,9.936430854,86.38750485,61831.12891,-0.168843284,0.270522386,-0.061567165,-0.004664179,79.09999847,1072,6,0.0056,55.58,45.58,10.0,4.0,1.0,0.0,0.0,0.0,1.0,130438001549.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0.0,0.0,48.0,29.0,1.0,5.0,13.0,13.0,7.0,3.0,1.0,0.0,80.0,73.0,27.0,21.0,122.0,102.0,1.0,0.0,Yes,4.0,No,4.0,2.0,0.0,0.0,18.0,26.0,6.0,12.0,28.0,43.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,12.0,12.0,2.0,3.0,21.0,15.0,58.0,32.0,1.0,0.0,Yes,Yes,Yes,Yes,1076.0,250.0,56.0,-0.25,0.14,0.03,0.11
6070101,130029002350,Apalachee High School,"1,0,0",In person without extra teachers,21298,75314.45455,22106.63907,Winder,Barrow County,607,101,Barrow County,09-12,Rural,41,1300290,2350,-83.78566742,33.95040894,30680,14.63631298,85.36368656,50.80769094,18.27369988,4.202336768,0.21647349,0.183870465,1.939467189,3.975272767,94.08526039,77571.65625,0.013790919,-0.136346355,-0.02346357,0.041457232,43.97999954,1894,1,0.0005,113.58,105.04,8.54,4.4,1.13,0.0,1.5,0.0,0.0,130029002350.0,,,,,,,,,,,,,,,,,61.0,43.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,62.0,27.0,46.0,49.0,10.0,5.0,25.0,30.0,103.0,118.0,193.0,212.0,7.0,11.0,Yes,17.0,Yes,28.0,31.0,9.0,4.0,7.0,19.0,71.0,103.0,121.0,163.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,16.0,16.0,13.0,0.0,27.0,0.0,4.0,3.0,7.0,1.0,Yes,Yes,Yes,Yes,701.0,690.0,241.0,-1.05,-0.51,0.66,0.71
6440276,130174000644,Stone Mountain High School,"1,0,0",In person without extra teachers,16008,62208.8,30759.41932,Stone Mountain,DeKalb County,644,276,DeKalb County,09-12,Suburb,21,1301740,644,-84.20265198,33.8118515,30083,20.13329064,79.86670962,52.38425775,27.8713541,8.677122853,0.873205946,0.756130492,2.142789629,12.47999585,85.37721426,70124.03125,0.005007783,-0.015356127,-0.021566207,0.028570661,86.26999664,1202,4,0.0033,28.0,22.0,6.0,3.0,1.0,2.0,0.75,0.0,0.33,130174000644.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,102.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,8.0,5.0,20.0,8.0,73.0,92.0,1.0,3.0,102.0,108.0,22.0,17.0,Yes,6.0,Yes,4.0,1.0,7.0,4.0,14.0,29.0,1.0,1.0,26.0,36.0,1.0,1.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,12.0,12.0,5.0,8.0,2.0,1.0,108.0,64.0,21.0,2.0,Yes,Yes,Yes,Yes,1446.0,310.0,64.0,0.0,0.01,0.05,-0.02
